sequence_id,sample_id,t0,gt_x,gt_y,gt_z,pred_x,pred_y,pred_z,top1_error,empty_input,empty_output,top1_success_0p5m,top1_success_1m,top1_success_2m,raw_top10_has_gt_0p5m,raw_top10_has_gt_1m,nms_top10_has_gt_0p5m,nms_top10_has_gt_1m,best_raw_candidate_error,best_nms_candidate_error,top1_score,best_gt_near_candidate_score,best_gt_near_candidate_rank,event_count,total_point_count,avia_point_count,mid360_point_count,history_span_sec,oldest_event_age_sec,newest_event_age_sec,num_support_events_0p5m,num_support_events_1m,num_support_events_2m,num_support_points_0p5m,num_support_points_1m,num_support_points_2m,last_support_timestamp_1m,last_support_age_sec_1m,last_support_event_index,last_support_sensor,num_support_events_in_last4,num_support_points_in_last4,history_has_any_support,current_support,exported_support_flag
seq0007,seq0007_valref_000637,1706257654.6050427,-3.8290960788726807,5.770534038543701,3.0913031101226807,-4.083984375,5.509765625,3.10546875,0.3649231195449829,False,False,True,True,True,True,True,True,True,0.20388145744800568,0.3649231195449829,0.89453125,0.89453125,1,20,48934,0,48934,0.900231122970581,0.9047377109527588,0.004506587982177734,0,4,9,0,15,37,1706257654.600175,0.0048677921295166016,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000638,1706257654.6566052,-3.8623900413513184,5.827569007873535,3.090423107147217,-4.033203125,5.8291015625,2.96484375,0.21201327443122864,False,False,True,True,True,True,True,True,True,0.20093850791454315,0.21201327443122864,0.921875,0.921875,1,20,48934,0,48934,0.900231122970581,0.9563002586364746,0.056069135665893555,0,3,9,0,10,37,1706257654.600175,0.05643033981323242,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000639,1706257654.70568,-3.8969531059265137,5.886453151702881,3.0913050174713135,-4.177734375,5.85302734375,2.96875,0.3081803619861603,False,False,True,True,True,True,True,True,True,0.27458909153938293,0.3081803619861603,0.921875,0.921875,1,20,48741,0,48741,0.9003238677978516,0.9054098129272461,0.005085945129394531,0,4,9,0,11,36,1706257654.700272,0.005407810211181641,18,Mid360,2,4,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000640,1706257654.7573478,-3.963641881942749,6.004055976867676,3.091715097427368,-4.185546875,5.87158203125,2.9921875,0.27694207429885864,False,False,True,True,True,True,True,True,True,0.27694207429885864,0.27694207429885864,0.93359375,0.93359375,1,20,48741,0,48741,0.9003238677978516,0.9570777416229248,0.05675387382507324,0,4,9,0,11,36,1706257654.700272,0.05707573890686035,18,Mid360,2,4,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000641,1706257654.8070376,-4.000117778778076,6.066164970397949,3.092355966567993,-4.169921875,5.82568359375,3.18359375,0.30820295214653015,False,False,True,True,True,True,True,True,True,0.13543522357940674,0.30820295214653015,0.921875,0.921875,1,20,48760,0,48760,0.900285005569458,0.9067676067352295,0.006482601165771484,0,4,9,0,10,29,1706257654.800204,0.006833553314208984,18,Mid360,2,3,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000642,1706257654.855192,-4.032104015350342,6.121211051940918,3.093427896499634,-4.169921875,5.83447265625,3.2109375,0.3391477167606354,False,False,True,True,True,True,True,True,True,0.11768189817667007,0.3391477167606354,0.91796875,0.91796875,1,20,48760,0,48760,0.900285005569458,0.9549219608306885,0.05463695526123047,0,4,9,0,6,29,1706257654.800204,0.05498790740966797,18,Mid360,2,3,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000643,1706257654.9034958,-4.065174102783203,6.1793341636657715,3.093575954437256,-4.154296875,5.79638671875,3.28125,0.4356755316257477,False,False,True,True,True,True,True,True,True,0.12882304191589355,0.4356755316257477,0.890625,0.890625,1,20,48897,0,48897,0.9001829624176025,0.9031908512115479,0.0030078887939453125,0,5,9,0,7,27,1706257654.900299,0.00319671630859375,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000644,1706257654.9571886,-4.100346088409424,6.2385969161987305,3.0936689376831055,-4.1484375,5.80517578125,3.3046875,0.48445379734039307,False,False,True,True,True,True,True,True,True,0.17375411093235016,0.48445379734039307,0.8671875,0.8671875,1,20,48897,0,48897,0.9001829624176025,0.9568836688995361,0.056700706481933594,0,4,9,0,5,27,1706257654.900299,0.05688953399658203,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000645,1706257655.0061405,-4.132713794708252,6.294827938079834,3.0930559635162354,-3.97265625,6.20703125,3.21484375,0.21945145726203918,False,False,True,True,True,True,True,True,True,0.21945145726203918,0.21945145726203918,0.9296875,0.9296875,1,20,48702,0,48702,0.9004108905792236,0.905907392501831,0.005496501922607422,0,3,8,0,4,25,1706257654.900299,0.10584139823913574,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000646,1706257655.0580888,-4.168889045715332,6.353855133056641,3.092603921890259,-3.9677734375,6.21484375,3.248046875,0.28971394896507263,False,False,True,True,True,True,True,True,True,0.28971394896507263,0.28971394896507263,0.91796875,0.91796875,1,20,48702,0,48702,0.9004108905792236,0.9578557014465332,0.05744481086730957,0,3,8,0,4,25,1706257654.900299,0.1577897071838379,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000647,1706257655.114925,-4.242598056793213,6.471456050872803,3.092310905456543,-3.9560546875,6.18359375,3.32421875,0.4677104353904724,False,False,True,True,True,True,True,True,True,0.3093627989292145,0.4677104353904724,0.76171875,0.76171875,1,20,48828,0,48828,0.9003069400787354,0.9146509170532227,0.014343976974487305,0,3,8,0,3,25,1706257655.100236,0.014688968658447266,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000648,1706257655.158381,-4.275146961212158,6.525486946105957,3.0917789936065674,-3.9521484375,6.18359375,3.34765625,0.5354364514350891,False,False,False,True,True,True,True,False,True,0.36328792572021484,0.5354364514350891,0.69140625,0.69140625,1,20,48828,0,48828,0.9003069400787354,0.9581069946289062,0.0578000545501709,0,3,8,0,3,25,1706257655.100236,0.05814504623413086,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000649,1706257655.205065,-4.308909893035889,6.579556941986084,3.0921549797058105,-3.8505859375,6.17578125,3.390625,0.679838240146637,False,False,False,True,True,True,True,False,True,0.4716387689113617,0.679838240146637,0.54296875,0.54296875,1,20,48860,0,48860,0.9004349708557129,0.9048900604248047,0.004455089569091797,0,3,7,0,3,15,1706257655.100236,0.10482907295227051,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000650,1706257655.2555623,-4.343928813934326,6.632668972015381,3.0911951065063477,-3.8408203125,6.173828125,3.421875,0.756969153881073,False,False,False,True,True,False,True,False,True,0.5300038456916809,0.756969153881073,0.412109375,0.412109375,1,20,48860,0,48860,0.9004349708557129,0.9553873538970947,0.054952383041381836,0,1,7,0,1,15,1706257655.100236,0.15532636642456055,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000651,1706257655.303731,-4.3789801597595215,6.686075210571289,3.0900540351867676,-4.330078125,6.099609375,3.09375,0.5885127186775208,False,False,False,True,True,False,True,False,True,0.5885127186775208,0.5885127186775208,0.640625,0.640625,1,20,48712,0,48712,0.9003009796142578,0.9034528732299805,0.0031518936157226562,0,1,7,0,1,15,1706257655.100236,0.20349502563476562,14,Mid360,0,0,True,False,NO_CURRENT_SUPPORT
seq0007,seq0007_valref_000652,1706257655.356538,-4.417616844177246,6.746142864227295,3.089060068130493,-4.328125,6.09375,3.1171875,0.659102737903595,False,False,False,True,True,False,True,False,True,0.659102737903595,0.659102737903595,0.5859375,0.5859375,1,20,48712,0,48712,0.9003009796142578,0.9562599658966064,0.05595898628234863,0,1,7,0,1,15,1706257655.100236,0.2563021183013916,14,Mid360,0,0,True,False,NO_CURRENT_SUPPORT
seq0007,seq0007_valref_000653,1706257655.4046133,-4.455007076263428,6.800249099731445,3.0882411003112793,-4.443359375,6.5224609375,3.02734375,0.28462329506874084,False,False,True,True,True,True,True,True,True,0.28462329506874084,0.28462329506874084,0.6328125,0.6328125,1,20,48809,1,48808,0.9001278877258301,0.904259204864502,0.004131317138671875,0,2,7,0,2,13,1706257655.400346,0.004267215728759766,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000654,1706257655.4566305,-4.531256198883057,6.910473823547363,3.084597110748291,-4.44921875,6.515625,3.046875,0.40504157543182373,False,False,True,True,True,True,True,True,True,0.40504157543182373,0.40504157543182373,0.59765625,0.59765625,1,20,48809,1,48808,0.9001278877258301,0.9562764167785645,0.056148529052734375,0,1,7,0,1,13,1706257655.400346,0.056284427642822266,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000655,1706257655.5062995,-4.569469928741455,6.965897083282471,3.0830090045928955,-4.4716796875,6.478515625,3.05078125,0.49813878536224365,False,False,True,True,True,True,True,True,True,0.49813878536224365,0.49813878536224365,0.55078125,0.55078125,1,20,48752,1,48751,0.9004011154174805,0.9061245918273926,0.005723476409912109,0,1,6,0,1,8,1706257655.400346,0.10595345497131348,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000656,1706257655.5553675,-4.607236862182617,7.018107891082764,3.080735921859741,-4.478515625,6.4765625,3.07421875,0.5566713809967041,False,False,False,True,True,False,True,False,True,0.5566713809967041,0.5566713809967041,0.4765625,0.4765625,1,20,48752,1,48751,0.9004011154174805,0.9551925659179688,0.05479145050048828,0,1,6,0,1,8,1706257655.400346,0.15502142906188965,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000657,1706257655.6064832,-4.647324085235596,7.075714111328125,3.080014944076538,-4.4189453125,6.82958984375,3.16796875,0.3470877408981323,False,False,True,True,True,True,True,True,True,0.3470877408981323,0.3470877408981323,0.6875,0.6875,1,20,48744,1,48743,0.9002950191497803,0.9062111377716064,0.005916118621826172,0,2,6,0,2,7,1706257655.60028,0.006203174591064453,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000658,1706257655.6577814,-4.688025951385498,7.134214878082275,3.078972101211548,-4.4208984375,6.828125,3.19921875,0.4236831068992615,False,False,True,True,True,True,True,True,True,0.4236831068992615,0.4236831068992615,0.6484375,0.6484375,1,20,48744,1,48743,0.9002950191497803,0.9575092792510986,0.05721426010131836,0,2,6,0,2,7,1706257655.60028,0.05750131607055664,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000659,1706257655.7064617,-4.72486686706543,7.186765193939209,3.078099012374878,-4.853515625,6.92578125,3.0859375,0.29107484221458435,False,False,True,True,True,True,True,True,True,0.08993441611528397,0.29107484221458435,0.333984375,0.333984375,1,20,48940,1,48939,0.9003829956054688,0.9062576293945312,0.0058746337890625,0,3,6,0,4,7,1706257655.700222,0.006239652633666992,18,Mid360,2,3,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000660,1706257655.7591374,-4.761610984802246,7.239261150360107,3.078433036804199,-4.85693359375,6.9345703125,3.1171875,0.32159727811813354,False,False,True,True,True,True,True,True,True,0.09688133746385574,0.32159727811813354,0.34375,0.34375,1,20,48940,1,48939,0.9003829956054688,0.9589333534240723,0.058550357818603516,0,2,6,0,3,7,1706257655.700222,0.05891537666320801,18,Mid360,2,3,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000661,1706257655.8066447,-4.833159923553467,7.341134071350098,3.077491044998169,-4.84619140625,7.29931640625,3.01171875,0.0790223479270935,False,False,True,True,True,True,True,True,True,0.0790223479270935,0.0790223479270935,0.6875,0.6875,1,20,48766,2,48764,0.9002759456634521,0.9063456058502197,0.006069660186767578,0,3,6,0,7,10,1706257655.800281,0.006363630294799805,18,Mid360,2,6,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000662,1706257655.8553388,-4.871499061584473,7.394832134246826,3.0778698921203613,-4.8427734375,7.30419921875,3.0390625,0.10269128531217575,False,False,True,True,True,True,True,True,True,0.10269128531217575,0.10269128531217575,0.74609375,0.74609375,1,20,48766,2,48764,0.9002759456634521,0.9550397396087646,0.0547637939453125,0,3,6,0,7,10,1706257655.800281,0.05505776405334473,18,Mid360,2,6,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000663,1706257655.9054375,-4.905681133270264,7.446026802062988,3.077838897705078,-5.361328125,7.1259765625,3.07421875,0.5568298101425171,False,False,False,True,True,True,True,False,True,0.26090946793556213,0.5568298101425171,0.2060546875,0.2060546875,1,20,48729,2,48727,0.9002609252929688,0.9052174091339111,0.004956483840942383,0,3,6,0,7,10,1706257655.900219,0.005218505859375,18,Mid360,2,5,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000664,1706257655.954782,-4.944271087646484,7.499782085418701,3.0785059928894043,-5.365234375,7.1240234375,3.09765625,0.5645984411239624,False,False,False,True,True,True,True,False,True,0.3115232288837433,0.5645984411239624,0.2021484375,0.2021484375,1,20,48729,2,48727,0.9002609252929688,0.9545619487762451,0.05430102348327637,0,3,6,0,7,10,1706257655.900219,0.054563045501708984,18,Mid360,2,5,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000665,1706257656.0046005,-4.981419086456299,7.552009105682373,3.079185962677002,-5.3994140625,7.05859375,3.1484375,0.6503647565841675,False,False,False,True,True,True,True,False,True,0.4257129430770874,0.6503647565841675,0.09033203125,0.09033203125,1,20,48937,2,48935,0.9003300666809082,0.9043645858764648,0.004034519195556641,0,3,6,0,7,10,1706257655.900219,0.10438156127929688,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000666,1706257656.0571065,-5.019536018371582,7.6051740646362305,3.080440044403076,-5.4013671875,7.0546875,3.16796875,0.6756417751312256,False,False,False,True,True,True,True,False,True,0.4804779291152954,0.6756417751312256,0.0849609375,0.0849609375,1,20,48937,2,48935,0.9003300666809082,0.9568705558776855,0.056540489196777344,0,3,6,0,6,10,1706257655.900219,0.15688753128051758,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000667,1706257656.1073744,-5.095270156860352,7.709683895111084,3.0818870067596436,-5.207763671875,7.505859375,3.078125,0.23283766210079193,False,False,True,True,True,True,True,True,True,0.08263090997934341,0.23283766210079193,0.9140625,0.9140625,1,20,48698,2,48696,0.9012789726257324,0.9070634841918945,0.005784511566162109,0,4,6,0,12,15,1706257656.100332,0.007042407989501953,18,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000668,1706257656.1556587,-5.133884906768799,7.763621807098389,3.082688093185425,-5.207275390625,7.517578125,3.09375,0.25699421763420105,False,False,True,True,True,True,True,True,True,0.1510770618915558,0.25699421763420105,0.9375,0.9375,1,20,48698,2,48696,0.9012789726257324,0.9553477764129639,0.054068803787231445,0,2,6,0,10,15,1706257656.100332,0.05532670021057129,18,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000669,1706257656.2047727,-5.169957160949707,7.8120198249816895,3.0830159187316895,-5.05859375,7.7611083984375,3.078125,0.1225467398762703,False,False,True,True,True,True,True,True,True,0.1225467398762703,0.1225467398762703,0.9140625,0.9140625,1,20,48745,2,48743,0.9003159999847412,0.9044938087463379,0.00417780876159668,0,3,7,0,11,16,1706257656.200274,0.004498720169067383,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000670,1706257656.2560773,-5.209718227386475,7.865120887756348,3.0840930938720703,-5.05859375,7.76007080078125,3.10546875,0.18528638780117035,False,False,True,True,True,True,True,True,True,0.18528638780117035,0.18528638780117035,0.93359375,0.93359375,1,20,48745,2,48743,0.9003159999847412,0.9557983875274658,0.05548238754272461,0,3,7,0,8,16,1706257656.200274,0.05580329895019531,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000671,1706257656.315637,-5.289000034332275,7.969422817230225,3.0846269130706787,-5.06640625,7.72509765625,3.16015625,0.33903902769088745,False,False,True,True,True,True,True,True,True,0.33903902769088745,0.33903902769088745,0.9296875,0.9296875,1,20,48827,2,48825,0.9002029895782471,0.9152910709381104,0.015088081359863281,0,2,7,0,7,16,1706257656.200274,0.11536312103271484,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000672,1706257656.3583148,-5.3288140296936035,8.021517753601074,3.0853500366210938,-5.064453125,7.7210693359375,3.18359375,0.4120773673057556,False,False,True,True,True,True,True,True,True,0.4120773673057556,0.4120773673057556,0.9296875,0.9296875,1,20,48827,2,48825,0.9002029895782471,0.9579687118530273,0.05776572227478027,0,2,7,0,7,16,1706257656.200274,0.15804076194763184,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000673,1706257656.4075656,-5.372570037841797,8.077570915222168,3.0848588943481445,-5.5078125,7.85693359375,3.12890625,0.2625100314617157,False,False,True,True,True,True,True,True,True,0.2625100314617157,0.2625100314617157,0.953125,0.953125,1,20,48590,1,48589,0.9001879692077637,0.9072616100311279,0.007073640823364258,0,3,7,0,8,16,1706257656.400344,0.007221698760986328,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000674,1706257656.4550664,-5.416408061981201,8.12985610961914,3.0848770141601562,-5.51171875,7.86279296875,3.15625,0.29240545630455017,False,False,True,True,True,True,True,True,True,0.29240545630455017,0.29240545630455017,0.94921875,0.94921875,1,20,48590,1,48589,0.9001879692077637,0.9547624588012695,0.05457448959350586,0,3,7,0,7,16,1706257656.400344,0.05472254753112793,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000675,1706257656.5089786,-5.457578182220459,8.181658744812012,3.084412097930908,-5.55078125,8.0703125,3.0703125,0.14588898420333862,False,False,True,True,True,True,True,True,True,0.14588898420333862,0.14588898420333862,0.96875,0.96875,1,20,48641,1,48640,0.9002828598022461,0.908698558807373,0.008415699005126953,0,4,8,0,9,22,1706257656.500273,0.008705615997314453,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000676,1706257656.559921,-5.5026631355285645,8.235940933227539,3.0851030349731445,-5.556640625,8.07421875,3.08984375,0.17055821418762207,False,False,True,True,True,True,True,True,True,0.17055821418762207,0.17055821418762207,0.96875,0.96875,1,20,48641,1,48640,0.9002828598022461,0.9596409797668457,0.05935811996459961,0,3,8,0,8,22,1706257656.500273,0.05964803695678711,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000677,1706257656.612211,-5.5423479080200195,8.285760879516602,3.0850260257720947,-5.556640625,8.076171875,3.1640625,0.22445176541805267,False,False,True,True,True,True,True,True,True,0.09677423536777496,0.22445176541805267,0.96484375,0.96484375,1,20,48666,1,48665,0.9002699851989746,0.9119889736175537,0.011718988418579102,0,4,8,0,9,22,1706257656.600196,0.012015104293823242,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000678,1706257656.658052,-5.629715919494629,8.387676239013672,3.084028959274292,-5.556640625,8.072265625,3.18359375,0.33872851729393005,False,False,True,True,True,True,True,True,True,0.19792136549949646,0.33872851729393005,0.9609375,0.9609375,1,20,48666,1,48665,0.9002699851989746,0.9578299522399902,0.057559967041015625,0,3,8,0,8,22,1706257656.600196,0.057856082916259766,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000679,1706257656.7068653,-5.677135944366455,8.440185546875,3.0803539752960205,-5.533203125,8.021484375,3.12890625,0.44540390372276306,False,False,True,True,True,True,True,True,True,0.14912758767604828,0.44540390372276306,0.9609375,0.9609375,1,20,48432,1,48431,0.9003469944000244,0.9065842628479004,0.0062372684478759766,0,4,8,0,9,21,1706257656.700311,0.006554365158081055,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000680,1706257656.7553105,-5.7197489738464355,8.488574981689453,3.0738840103149414,-5.52734375,8.0234375,3.146484375,0.5085700154304504,False,False,False,True,True,True,True,False,True,0.21058061718940735,0.5085700154304504,0.95703125,0.95703125,1,20,48432,1,48431,0.9003469944000244,0.9550294876098633,0.05468249320983887,0,3,8,0,8,21,1706257656.700311,0.054999589920043945,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000681,1706257656.8049917,-5.7624711990356445,8.538515090942383,3.06500506401062,-5.6357421875,8.3701171875,3.0234375,0.2148161083459854,False,False,True,True,True,True,True,True,True,0.2148161083459854,0.2148161083459854,0.9375,0.9375,1,20,48453,0,48453,0.9003250598907471,0.9047727584838867,0.0044476985931396484,0,4,8,0,13,23,1706257656.800186,0.004805803298950195,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000682,1706257656.8571558,-5.805321216583252,8.587178230285645,3.0544168949127197,-5.63671875,8.3759765625,3.046875,0.2703512907028198,False,False,True,True,True,True,True,True,True,0.2703512907028198,0.2703512907028198,0.94921875,0.94921875,1,20,48453,0,48453,0.9003250598907471,0.9569368362426758,0.05661177635192871,0,4,8,0,9,23,1706257656.800186,0.05696988105773926,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000683,1706257656.9047942,-5.850432872772217,8.638405799865723,3.0424509048461914,-5.8642578125,8.404296875,3.05859375,0.23507171869277954,False,False,True,True,True,True,True,True,True,0.23507171869277954,0.23507171869277954,0.96875,0.96875,1,20,48196,0,48196,0.900385856628418,0.9046010971069336,0.004215240478515625,0,4,8,0,9,23,1706257656.900185,0.004609107971191406,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000684,1706257656.9593585,-5.896181106567383,8.690549850463867,3.0291800498962402,-5.87060546875,8.4208984375,3.078125,0.275248259305954,False,False,True,True,True,True,True,True,True,0.275248259305954,0.275248259305954,0.96875,0.96875,1,20,48196,0,48196,0.900385856628418,0.9591653347015381,0.05877947807312012,0,4,8,0,9,23,1706257656.900185,0.0591733455657959,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000685,1706257657.0068986,-5.966658115386963,8.771846771240234,3.006066083908081,-6.025390625,8.4599609375,3.07421875,0.3246029317378998,False,False,True,True,True,True,True,True,True,0.3246029317378998,0.3246029317378998,0.9609375,0.9609375,1,20,47957,0,47957,0.9002130031585693,0.9065666198730469,0.006353616714477539,0,4,9,0,9,24,1706257657.000173,0.0067255496978759766,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000686,1706257657.0591633,-5.997316837310791,8.807795524597168,2.9944069385528564,-6.033203125,8.474609375,3.08984375,0.34843796491622925,False,False,True,True,True,True,True,True,True,0.34843796491622925,0.34843796491622925,0.9609375,0.9609375,1,20,47957,0,47957,0.9002130031585693,0.9588313102722168,0.05861830711364746,0,4,9,0,9,24,1706257657.000173,0.0589902400970459,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000687,1706257657.10427,-6.023481845855713,8.837945938110352,2.983419895172119,-5.955078125,8.7958984375,3.03125,0.09346004575490952,False,False,True,True,True,True,True,True,True,0.09346004575490952,0.09346004575490952,0.95703125,0.95703125,1,20,48049,0,48049,0.9002671241760254,0.9039959907531738,0.0037288665771484375,0,5,9,0,14,23,1706257657.100218,0.004051923751831055,18,Mid360,2,6,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000688,1706257657.1557572,-6.048201084136963,8.866744995117188,2.9717299938201904,-5.9580078125,8.799560546875,3.0546875,0.1397516429424286,False,False,True,True,True,True,True,True,True,0.13650590181350708,0.1397516429424286,0.9609375,0.9609375,1,20,48049,0,48049,0.9002671241760254,0.9554831981658936,0.055216073989868164,0,5,9,0,14,23,1706257657.100218,0.05553913116455078,18,Mid360,2,6,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000689,1706257657.2050648,-6.073718070983887,8.895707130432129,2.958739995956421,-5.93359375,8.943359375,3.0546875,0.17638447880744934,False,False,True,True,True,True,True,True,True,0.0914558470249176,0.17638447880744934,0.9609375,0.9609375,1,20,47804,0,47804,0.9003448486328125,0.9048366546630859,0.0044918060302734375,0,6,9,0,15,24,1706257657.200268,0.004796743392944336,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000690,1706257657.2582614,-6.09615421295166,8.922917366027832,2.945496082305908,-5.93359375,8.9521484375,3.078125,0.21182726323604584,False,False,True,True,True,True,True,True,True,0.14462994039058685,0.21182726323604584,0.96484375,0.96484375,1,20,47804,0,47804,0.9003448486328125,0.9580333232879639,0.05768847465515137,0,6,9,0,15,24,1706257657.200268,0.057993412017822266,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000691,1706257657.3063846,-6.117476940155029,8.948054313659668,2.9318668842315674,-5.9736328125,8.9248046875,3.09765625,0.2207210659980774,False,False,True,True,True,True,True,True,True,0.18919411301612854,0.2207210659980774,0.96875,0.96875,1,20,47441,0,47441,0.900205135345459,0.9060406684875488,0.005835533142089844,0,5,9,0,12,24,1706257657.200268,0.10611653327941895,16,Mid360,1,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000692,1706257657.357871,-6.134882926940918,8.97016716003418,2.919887065887451,-5.97265625,8.9296875,3.125,0.26462695002555847,False,False,True,True,True,True,True,True,True,0.23599644005298615,0.26462695002555847,0.96875,0.96875,1,20,47441,0,47441,0.900205135345459,0.9575271606445312,0.057322025299072266,0,5,9,0,12,24,1706257657.200268,0.15760302543640137,16,Mid360,1,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000693,1706257657.4075203,-6.16212797164917,9.005083084106445,2.8981499671936035,-5.984375,8.8828125,3.17578125,0.35160398483276367,False,False,True,True,True,True,True,True,True,0.12355551868677139,0.35160398483276367,0.95703125,0.95703125,1,20,47525,0,47525,0.9002039432525635,0.9072473049163818,0.007043361663818359,0,6,9,0,12,24,1706257657.400198,0.0073223114013671875,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000694,1706257657.4572577,-6.17283821105957,9.02006721496582,2.8884758949279785,-5.98046875,8.888671875,3.19921875,0.3883707821369171,False,False,True,True,True,True,True,True,True,0.1387224793434143,0.3883707821369171,0.953125,0.953125,1,20,47525,0,47525,0.9002039432525635,0.9569847583770752,0.05678081512451172,0,6,9,0,11,24,1706257657.400198,0.05705976486206055,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000695,1706257657.517596,-6.182592868804932,9.034021377563477,2.8787989616394043,-5.9755859375,8.7711181640625,3.2734375,0.5174065828323364,False,False,False,True,True,True,True,False,True,0.19500303268432617,0.5174065828323364,0.8984375,0.8984375,1,20,47341,0,47341,0.9003791809082031,0.9174001216888428,0.01702094078063965,0,7,9,0,12,19,1706257657.500184,0.01741194725036621,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000696,1706257657.5575986,-6.191068172454834,9.046390533447266,2.8696370124816895,-5.966796875,8.7718505859375,3.2890625,0.5491698980331421,False,False,False,True,True,True,True,False,True,0.20801840722560883,0.5491698980331421,0.87890625,0.87890625,1,20,47341,0,47341,0.9003791809082031,0.9574027061462402,0.05702352523803711,0,7,9,0,12,19,1706257657.500184,0.05741453170776367,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0007,seq0007_valref_000697,1706257657.6126692,-6.198862075805664,9.058279991149902,2.860603094100952,-6.38671875,9.08984375,2.9765625,0.223008930683136,False,False,True,True,True,True,True,True,True,0.223008930683136,0.223008930683136,0.76171875,0.76171875,1,20,47032,0,47032,0.9001691341400146,0.912358283996582,0.012189149856567383,0,7,8,0,12,18,1706257657.500184,0.11248517036437988,16,Mid360,1,1,True,True,CURRENT_SUPPORT
